NR_121300.1	Derxomyces cylindricus CBS 9744 ITS region; from TYPE material
NR_121299.1	Penicillium brevicompactum NRRL 2011 ITS region; from TYPE material
NR_121298.1	Penicillium quercetorum NRRL 3758 ITS region; from TYPE material
NR_121297.1	Penicillium jensenii NRRL 909 ITS region; from TYPE material
NR_121296.1	Penicillium thiersii NRRL 28147 ITS region; from TYPE material
NR_121295.1	Capnobotryella renispora CBS 214.90 ITS region; from TYPE material
NR_121293.1	Bulleribasidium panici ITS region; from TYPE material
NR_121290.1	Tomentella hjortstamiana TU 103641 ITS region; from TYPE material
NR_121289.1	Tomentella parmastoana TU 103582 ITS region; from TYPE material
NR_121288.1	Tomentella tenuis TU 105058 ITS region; from TYPE material
NR_121286.1	Tomentella intsiae TU 105130 ITS region; from TYPE material
NR_121279.1	Cadophora finlandica CBS 444.86 ITS region; from TYPE material
NR_121278.1	Penicillium boreae NRRL 31002 ITS region; from TYPE material
NR_121277.1	Penicillium canariense NRRL 31003 ITS region; from TYPE material
NR_121276.1	Penicillium subarcticum NRRL 31108 ITS region; from TYPE material
NR_121275.1	Rhizopogon arctostaphyli NY 00809080 ITS region; from TYPE material
NR_121274.1	Rhizopogon subbadius MICH 5493 ITS region; from TYPE material
NR_121273.1	Penicillium bovifimosum CBS 102825 ITS region; from TYPE material
NR_121272.1	Penicillium angulare NRRL 28157 ITS region; from TYPE material
NR_121271.1	Penicillium dimorphosporum NRRL 5207 ITS region; from TYPE material
NR_121270.1	Exophiala salmonis CBS 157.67 ITS region; from TYPE material
NR_121269.1	Exophiala pisciphila CBS 537.73 ITS region; from TYPE material
NR_121268.1	Exophiala dermatitidis CBS 207.35 ITS region; from TYPE material
NR_121263.1	Capronia munkii DAOM 216390 ITS region; from TYPE material
NR_121262.1	Capronia mansonii CBS 101.67 ITS region; from TYPE material
NR_121261.1	Capronia fungicola ATCC 42523 ITS region; from TYPE material
NR_121260.1	Penicillium striatisporum NRRL 26877 ITS region; from TYPE material
NR_121259.1	Auxarthron californiense UAMH 1889 ITS region; from TYPE material
NR_121258.1	Penicillium pimiteouiense NRRL 25542 ITS region; from TYPE material
NR_121257.1	Penicillium turbatum NRRL 757 ITS region; from TYPE material
NR_121256.1	Penicillium canescens NRRL 910 ITS region; from TYPE material
NR_121255.1	Penicillium atrovenetum NRRL 2571 ITS region; from TYPE material
NR_121254.1	Penicillium swiecickii NRRL 918 ITS region; from TYPE material
NR_121253.1	Penicillium kojigenum NRRL 3442 ITS region; from TYPE material
NR_121252.1	Penicillium soppii NRRL 2023 ITS region; from TYPE material
NR_121251.1	Penicillium tularense NRRL 5273 ITS region; from TYPE material
NR_121250.1	Penicillium atramentosum NRRL 795 ITS region; from TYPE material
NR_121249.1	Penicillium madriti NRRL 3452 ITS region; from TYPE material
NR_121248.1	Penicillium gladioli NRRL 939 ITS region; from TYPE material
NR_121247.1	Penicillium aurantiogriseum NRRL 971 ITS region; from TYPE material
NR_121246.1	Penicillium sclerotigenum NRRL 3461 ITS region; from TYPE material
NR_121245.1	Penicillium erubescens NRRL 6223 ITS region; from TYPE material
NR_121244.1	Penicillium namyslowskii NRRL 1070 ITS region; from TYPE material
NR_121243.1	Penicillium rubidurum NRRL 6033 ITS region; from TYPE material
NR_121242.1	Penicillium vinaceum NRRL 739 ITS region; from TYPE material
NR_121241.1	Penicillium parvum NRRL 2095 ITS region; from TYPE material
NR_121240.1	Penicillium katangense NRRL 5182 ITS region; from TYPE material
NR_121239.1	Penicillium restrictum NRRL 1748 ITS region; from TYPE material
NR_121238.1	Penicillium alutaceum NRRL 5812 ITS region; from TYPE material
NR_121237.1	Penicillium meridianum NRRL 5814 ITS region; from TYPE material
NR_121236.1	Penicillium corylophilum NRRL 802 ITS region; from TYPE material
NR_121235.1	Penicillium velutinum NRRL 2069 ITS region; from TYPE material
NR_121234.1	Penicillium raciborskii NRRL 2150 ITS region; from TYPE material
NR_121233.1	Penicillium stolkiae NRRL 5816 ITS region; from TYPE material
NR_121232.1	Penicillium oxalicum NRRL 787 ITS region; from TYPE material
NR_121231.1	Penicillium reticulisporum NRRL 3447 ITS region; from TYPE material
NR_121230.1	Penicillium raperi NRRL 2674 ITS region; from TYPE material
NR_121229.1	Penicillium ehrlichii NRRL 708 ITS region; from TYPE material
NR_121228.1	Penicillium inusitatum NRRL 5810 ITS region; from TYPE material
NR_121227.1	Penicillium lassenii NRRL 5272 ITS region; from TYPE material
NR_121226.1	Penicillium capsulatum NRRL 2056 ITS region; from TYPE material
NR_121225.1	Penicillium anatolicum NRRL 5820 ITS region; from TYPE material
NR_121224.1	Penicillium citrinum NRRL 1841 ITS region; from TYPE material
NR_121223.1	Penicillium lapidosum NRRL 718 ITS region; from TYPE material
NR_121222.1	Penicillium lividum NRRL 754 ITS region; from TYPE material
NR_121221.1	Penicillium charlesii NRRL 778 ITS region; from TYPE material
NR_121220.1	Penicillium fellutanum NRRL 746 ITS region; from TYPE material
NR_121219.1	Aspergillus parasiticus NRRL 502 ITS region; from TYPE material
NR_121218.1	Aspergillus nomius NRRL 13137 ITS region; from TYPE material
NR_121215.1	Phyllozyma producta MAFF 654001 ITS region; from TYPE material
NR_121214.1	Fusarium langsethiae CBS 113234 ITS region; from TYPE material
NR_121209.1	Penicillium viticola JCM 17636 ITS region; from TYPE material
NR_121208.1	Lecanicillium araneicola NBRC 105407 ITS region; from TYPE material
NR_121207.1	Cortinarius boulderensis MICH 10323 ITS region; from TYPE material
NR_121206.1	Protomyces inouyei JCM 22201 ITS region; from TYPE material
NR_121204.1	Fusarium acaciae-mearnsii NRRL 26754 ITS region; from TYPE material
NR_121203.1	Fusarium boothii NRRL 29011 ITS region; from TYPE material
NR_121202.1	Penicillium donkii NRRL 5562 ITS region; from TYPE material
NR_121198.1	Bannoa hahajimensis JCM 10336 ITS region; from TYPE material
NR_120314.1	Leucoagaricus variicolor AH 40328 ITS region; from TYPE material
NR_120313.1	Cortinarius mikedavisii UC 1860820 ITS region; from TYPE material
NR_120304.1	Lepiota geogenia MEL 2358502 ITS region; from TYPE material
NR_120303.1	Cortinarius humboldtensis MICH 10362 ITS region; from TYPE material
NR_120302.1	Cortinarius chrysolitus MICH 10332 ITS region; from TYPE material
NR_120299.1	Trichoderma ghanense ATCC 208858 ITS region; from TYPE material
NR_120298.1	Trichoderma longibrachiatum ITS region; from TYPE material
NR_120297.1	Trichoderma reesei ITS region; from TYPE material
NR_120296.1	Trichoderma pseudokoningii ITS region; from TYPE material
NR_120295.1	Endoconidiophora douglasii ITS region; from TYPE material
NR_120294.1	Endoconidiophora resinifera ITS region; from TYPE material
NR_120293.1	Otidea tuomikoskii H 6002901 ITS region; from TYPE material
NR_120292.1	Otidea rainierensis MICH 14410 ITS region; from TYPE material
NR_120291.1	Otidea papillata H 6003547 ITS region; from TYPE material
NR_120290.1	Otidea nannfeldtii H 6002902 ITS region; from TYPE material
NR_120289.1	Otidea mirabilis S F256929 ITS region; from TYPE material
NR_120288.1	Otidea leporina H 6003548 ITS region; from TYPE material
NR_120287.1	Otidea formicarum H 6003549 ITS region; from TYPE material
NR_120286.1	Otidea flavidobrunneola H 6010806 ITS region; from TYPE material
NR_120285.1	Otidea caeruleopruinosa H 6010805 ITS region; from TYPE material
NR_120284.1	Wirthiotrema duplomarginatum F Lumbsch & Mangold 19167c ITS region; from TYPE material
NR_120280.1	Ocellularia microsorediata F Rivas Plata 1-07-C ITS region; from TYPE material
NR_120274.1	Arthrinium xenocordella CBS 478.86 ITS region; from TYPE material
NR_120273.1	Arthrinium malaysianum CBS 102053 ITS region; from TYPE material
NR_120272.1	Arthrinium kogelbergense CBS 113333 ITS region; from TYPE material
NR_120271.1	Penicillium malachiteum CBS 647.95 ITS region; from TYPE material
NR_120269.1	Penicillium jugoslavicum CBS 192.87 ITS region; from TYPE material
NR_120267.1	Penicillium vanoranjei CBS 134406 ITS region; from TYPE material
NR_120266.1	Wojnowiciella viburni MFLUCC 120733a ITS region; from TYPE material
NR_120264.1	Fusarium guttiforme CBS 409.97 ITS region; from TYPE material
NR_120263.1	Fusarium circinatum CBS 405.97 ITS region; from TYPE material
NR_120262.1	Fusarium bactridioides CBS 100057 ITS region; from TYPE material
NR_120261.1	Diaporthe toxica CBS 534.93 ITS region; from TYPE material
NR_120260.1	Diaporthe saccarata CBS 116311 ITS region; from TYPE material
NR_120259.1	Diaporthe ganjae CBS 180.91 ITS region; from TYPE material
NR_120258.1	Endoconidiophora pinicola ITS region; from TYPE material
NR_120257.1	Endoconidiophora rufipennis ITS region; from TYPE material
NR_120254.1	Luteocirrhus shearii CBS 130776 ITS region; from TYPE material
NR_120250.1	Polycauliona impolita LD Arup L89542 ITS region; from TYPE material
NR_120244.1	Dufourea alexanderbaai LD Feuerer & Thell 60487b ITS region; from TYPE material
NR_120239.1	Lecanosticta acicola CBS 133791 ITS region; from TYPE material
NR_120236.1	Lobariella pseudocrenulata UDBC Vargas & Herrera 309b ITS region; from TYPE material
NR_120234.1	Lobariella pallidocrenulata UDBC Moncada 3164a ITS region; from TYPE material
NR_120231.1	Lobariella angustata UDBC Vargas & Herrera 310a ITS region; from TYPE material
NR_120230.1	Seiridium phylicae CPC 19962 ITS region; from TYPE material
NR_120229.1	Catenulostroma corymbiae CPC 19435 ITS region; from TYPE material
NR_120228.1	Neodevriesia stirlingiae CPC 19948 ITS region; from TYPE material
NR_120227.1	Ceramothyrium podocarpi CPC 19826 ITS region; from TYPE material
NR_120225.1	Penicillium confertum CBS 171.87 ITS region; from TYPE material
NR_120224.1	Mucor luteus CBS 243.35 ITS region; from TYPE material
NR_120223.1	Entoloma tenuissimum GDGM 28814 ITS region; from TYPE material
NR_120222.1	Entoloma furfuraceum GDGM 28818 ITS region; from TYPE material
NR_120220.1	[Candida] silvicultrix BCRC 21567 ITS region; from TYPE material
NR_120218.1	Urnula padeniana WTU F-033051 ITS region; from TYPE material
NR_120217.1	Plectania zugazae MA Fungi 53068 ITS region; from TYPE material
NR_120216.1	Pseudoplectania nigrella KL BK-4914 ITS region; from TYPE material
NR_120215.1	Homortomyces combreti CBS 132555 ITS region; from TYPE material
NR_120214.1	Meredithblackwellia eburnea ITS region; from TYPE material
NR_120213.1	Lindgomyces angustiascus ILL 41201 ITS region; from TYPE material
NR_120211.1	Coniochaeta canina UTHSC 11-2460 ITS region; from TYPE material
NR_120206.1	Entoloma vindobonense WU 20810 ITS region; from TYPE material
NR_120202.1	Kellermania rostratae CBS 131721 ITS region; from TYPE material
NR_120201.1	Kellermania ramaleyae CBS 131722 ITS region; from TYPE material
NR_120197.1	Kellermania micranthae CBS 131724 ITS region; from TYPE material
NR_120192.1	Kellermania confusa CBS 131723 ITS region; from TYPE material
NR_120190.1	Meira miltonrushii ITS region; from TYPE material
NR_120186.1	Pestalotiopsis rosea MFLUCC 12-0258 ITS region; from TYPE material
NR_120179.1	Talaromyces amestolkiae CBS 132696 ITS region; from TYPE material
NR_120177.1	Hebeloma theobrominum ROHB 925 LQ ITS region; from TYPE material
NR_120176.1	Rasamsonia piperina CBS 408.73 ITS region; from TYPE material
NR_120175.1	Multifurca stenophylla MEL 2352529 ITS region; from TYPE material
NR_120174.1	Tubariomyces similis MCVE 27371 ITS region; from TYPE material
NR_120173.1	Hypoderma minteri BJTC 201203 ITS region; from TYPE material
NR_120172.1	Cercospora corchori MUCC 585 ITS region; from TYPE material
NR_120167.1	Leucoagaricus proximus LE 262861 ITS region; from TYPE material
NR_120163.1	Cortinarius cinnabarinus S F248436 ITS region; from TYPE material
NR_120162.1	Antella chinensis IFP Dai 9019 ITS region; from TYPE material
NR_120161.1	Fomitiporia castilloi MUCL 53980 ITS region; from TYPE material
NR_120160.1	Bipolaris microstegii CBS 132550 ITS region; from TYPE material
NR_120158.1	Chrysocrypta corymbiae CBS 132528 ITS region; from TYPE material
NR_120157.1	Diaporthe eucalyptorum CBS 132525 ITS region; from TYPE material
NR_120155.1	Diaporthe passiflorae CBS 132527 ITS region; from TYPE material
NR_120152.1	Auricularia subglabra TENN 058100 ITS region; from TYPE material
NR_120149.1	Cortinarius neosanguineus H TN09-130 ITS region; from TYPE material
NR_120148.1	Cortinarius harrisonii EIU ASM3128 ITS region; from TYPE material
NR_120147.1	Cortinarius cascadensis MICH 10330 ITS region; from TYPE material
NR_120146.1	Cortinarius aurantiobasis MICH 10318 ITS region; from TYPE material
NR_120145.1	Cortinarius idahoensis MICH 5524 ITS region; from TYPE material
NR_120144.1	Aporpium macroporum H 7005697 ITS region; from TYPE material
NR_120143.1	Colletotrichum ti ICMP 4832 ITS region; from TYPE material
NR_120142.1	Colletotrichum clidemiae ICMP 18658 ITS region; from TYPE material
NR_120141.1	Colletotrichum alienum ICMP 12071 ITS region; from TYPE material
NR_120140.1	Colletotrichum aenigma ICMP 18608 ITS region; from TYPE material
NR_120139.1	Colletotrichum salsolae ICMP 19051 ITS region; from TYPE material
NR_120136.1	Colletotrichum aotearoa ICMP 18537 ITS region; from TYPE material
NR_120135.1	Colletotrichum alatae ICMP 17919 ITS region; from TYPE material
NR_120134.1	Colletotrichum nupharicola ITS region; from TYPE material
NR_120132.1	Colletotrichum musae ITS region; from TYPE material
NR_120131.1	Cortinarius iringa PDD 73135 ITS region; from TYPE material
NR_120125.1	Neopestalotiopsis samarangensis MFLUCC 12-0233 ITS region; from TYPE material
NR_120117.1	Borofutus dhakanus HKAS 73785 ITS region; from TYPE material
NR_120112.1	Lecanora kenyana F Kirika 1179 ITS region; from TYPE material
NR_120110.1	Huntiella chinaeucensis CBS 127185 ITS region; from TYPE material
NR_120106.1	Circinaria gyrosa M. Sohrabi 10085 ITS region; from TYPE material
NR_120105.1	Circinaria rostamii IRAN 14442 ITS region; from TYPE material
NR_120101.1	Cyphellophora europaea CBS 101466 ITS region; from TYPE material
NR_120091.1	Scheffersomyces cryptocercus ITS region; from TYPE material
NR_120089.1	Disculoides eucalypti CBS 132183 ITS region; from TYPE material
NR_120084.1	Lepraria oxybapha NY 1217271 ITS region; from TYPE material
NR_120083.1	Zasmidium angulare ITS region; from TYPE material
NR_120082.1	Ramichloridium cucurbitae ITS region; from TYPE material
NR_120081.1	Ramichloridium punctatum ITS region; from TYPE material
NR_120075.1	Ophiognomonia apiospora CBS 131425 ITS region; from TYPE material
NR_120070.1	Ophiognomonia hiawathae CBS 131416 ITS region; from TYPE material
NR_120068.1	Ophiognomonia nipponicae CBS 131407 ITS region; from TYPE material
NR_120066.1	Ophiognomonia naganoensis CBS 131404 ITS region; from TYPE material
NR_120065.1	Ophiognomonia pterocaryae CBS 131359 ITS region; from TYPE material
NR_120064.1	Ophiognomonia longispora CBS 131358 ITS region; from TYPE material
NR_120062.1	Ophiognomonia gunmensis CBS 131401 ITS region; from TYPE material
NR_120061.1	Ophiognomonia japonica CBS 131355 ITS region; from TYPE material
NR_120060.1	Ophiognomonia otanii CBS 131354 ITS region; from TYPE material
NR_120058.1	Ophiognomonia kobayashii CBS 131352 ITS region; from TYPE material
NR_120057.1	Ophiognomonia asiatica CBS 131351 ITS region; from TYPE material
NR_120055.1	Ophiognomonia monticola CBS 131346 ITS region; from TYPE material
NR_120054.1	Ophiognomonia cordicarpa CBS 131342 ITS region; from TYPE material
NR_120053.1	Ophiognomonia sogonovii CBS 131341 ITS region; from TYPE material
NR_120052.1	Entoloma subaraneosum GDGM 28823 ITS region; from TYPE material
NR_120049.1	Megasporoporiella pseudocavernulosa IFP Yuan 1270 ITS region; from TYPE material
NR_120043.1	Hymenochaete megaspora BJFC He328 ITS region; from TYPE material
NR_120034.1	Colletotrichum constrictum ITS region; from TYPE material
NR_120033.1	Colletotrichum brasiliense ITS region; from TYPE material
NR_120032.1	Colletotrichum parsonsiae ITS region; from TYPE material
NR_120031.1	Colletotrichum novae-zelandiae ITS region; from TYPE material
NR_120030.1	Colletotrichum beeveri ITS region; from TYPE material
NR_120029.1	Colletotrichum torulosum ITS region; from TYPE material
NR_120028.1	Fomitiporia tenuitubus IFP 015817 ITS region; from TYPE material
NR_120027.1	Fomitiporia pentaphylacis IFP 015816 ITS region; from TYPE material
NR_120026.1	Phylloporus dimorphus NY 1491201 ITS region; from TYPE material
NR_120025.1	Phylloporus rubiginosus NY 1491248 ITS region; from TYPE material
NR_120024.1	Phylloporus castanopsidis NY 1491225 ITS region; from TYPE material
NR_120020.1	Scheffersomyces lignosus ITS region; from TYPE material
NR_120019.1	Scheffersomyces quercinus ITS region; from TYPE material
NR_120018.1	Scheffersomyces virginianus ITS region; from TYPE material
NR_120016.1	Debaryomyces hansenii JCM 1990 ITS region; from TYPE material
NR_120015.1	Jahnula bipileata ITS region; from TYPE material
NR_120014.1	Cladosporium soldanellae CPC 13153 ITS region; from TYPE material
NR_120013.1	Cladosporium phlei CBS 358.69 ITS region; from TYPE material
NR_120011.1	Cladosporium arthropodii ITS region; from TYPE material
NR_120010.1	Cladosporium aphidis CPC 13204 ITS region; from TYPE material
NR_120008.1	Talaromyces coalescens CBS 103.83 ITS region; from TYPE material
NR_120007.1	Microsporomyces pini ATCC MYA-4816 ITS region; from TYPE material
NR_120006.1	Anzia mahaeliyensis BM 1088237 ITS region; from TYPE material
NR_120005.1	Anzia flavotenuis BM 1088238 ITS region; from TYPE material
NR_120003.1	Fissuroma maculans MFLUCC 10-0886 ITS region; from TYPE material
NR_120002.1	Lasiodiplodia egyptiacae CBS 130992 ITS region; from TYPE material
NR_120001.1	Rhynchogastrema aquatica ITS region; from TYPE material
NR_120000.1	Penicillium cainii DAOM 239914 ITS region; from TYPE material
NR_119997.1	Inocybe rhodella BRG MCA3917 ITS region; from TYPE material
NR_119996.1	Inocybe magnifolia BRG MCA2441 ITS region; from TYPE material
NR_119995.1	Inocybe pseudoteraturgus TURA 177550 ITS region; from TYPE material
NR_119994.1	Inocybe ericetorum TURA 177504 ITS region; from TYPE material
NR_119993.1	Inocybe paludicola TURA 190488 ITS region; from TYPE material
NR_119992.1	Inocybe porcorum TURA 111926 ITS region; from TYPE material
NR_119991.1	Inocybe silvae-herbaceae TURA 175344 ITS region; from TYPE material
NR_119990.1	Inocybe lapponica TURA 162944 ITS region; from TYPE material
NR_119989.1	Inocybe boreocarelica TURA 190468 ITS region; from TYPE material
NR_119988.1	Inocybe bufonia TURA 190477 ITS region; from TYPE material
NR_119987.1	Inocybe acutoides TURA 190464 ITS region; from TYPE material
NR_119986.1	Theleporus minisporus IFP Dai 12011 ITS region; from TYPE material
NR_119984.1	Grammothele denticulata IFP Cui 8860 ITS region; from TYPE material
NR_119978.1	Rhynchogastrema glucofermentans ITS region; from TYPE material
NR_119973.1	Antherospora tractemae KRAM F-48879 ITS region; from TYPE material
NR_119972.1	Papiliotrema fonsecae EX F-4087 ITS region; from TYPE material
NR_119971.1	Pantospora guazumae CBS 130299 ITS region; from TYPE material
NR_119970.1	Asperisporium caricae CBS 130298 ITS region; from TYPE material
NR_119968.1	Amanita vernicoccora UC 1860906 ITS region; from TYPE material
NR_119963.1	Shivasia solida TUB 20001 ITS region; from TYPE material
NR_119961.1	Tritirachium dependens BPI 414589 ITS region; from TYPE material
NR_119960.1	Cladosporium grevilleae ITS region; from TYPE material
NR_119958.1	Pyrenochaetopsis leptospora ITS region; from TYPE material
NR_119957.1	Plenodomus visci ITS region; from TYPE material
NR_119950.1	Cladosporium phaenocomae CBS 128769 ITS region; from TYPE material
NR_119938.1	Lindgomyces ingoldianus ATCC 200398 ITS region; from TYPE material
NR_119935.1	Rasamsonia brevistipitata CBS 128785 ITS region; from TYPE material
NR_119934.1	Rasamsonia eburnea CBS 100538 ITS region; from TYPE material
NR_119932.1	Arthrinium rasikravindrae NFCCI 2144 ITS region; from TYPE material
NR_119928.1	Polycephalomyces sinensis HMAS 43720 ITS region; from TYPE material
NR_119927.1	Spongiforma squarepantsii UC 1860255 ITS region; from TYPE material
NR_119926.1	Terfezia alsheikhii MA Fungi 32251 ITS region; from TYPE material
NR_119925.1	Clavulina tepurumenga NY 1194099 ITS region; from TYPE material
NR_119916.1	Sphaerographium nyssicola CBS 128284 ITS region; from TYPE material
NR_119907.1	Pholiota abieticola TENN 014000 ITS region; from TYPE material
NR_119905.1	Inocybe semifulva WTU F-043791 ITS region; from TYPE material
NR_119904.1	Inocybe pyrotricha WTU F-063181 ITS region; from TYPE material
NR_119903.1	Huntiella decipiens ITS region; from TYPE material
NR_119902.1	Huntiella salinaria ITS region; from TYPE material
NR_119901.1	Inocybe laetior WTU F-043789 ITS region; from TYPE material
NR_119889.1	Entoloma alboumbonatum TENN 020467 ITS region; from TYPE material
NR_119883.1	Rhizoplaca porterii BRY C55096 ITS region; from TYPE material
NR_119882.1	Rhizoplaca polymorpha BRY C55093 ITS region; from TYPE material
NR_119881.1	Rhizoplaca parilis BRY C55077 ITS region; from TYPE material
NR_119880.1	Rhizoplaca occulta BRY C55076 ITS region; from TYPE material
NR_119879.1	Rhizoplaca shushanii BRY C55061 ITS region; from TYPE material
NR_119873.1	Pluteus eludens MA Fungi 50497 ITS region; from TYPE material
NR_119871.1	Pluteus castroae TNS F-17602 ITS region; from TYPE material
NR_119868.1	Tuber miquihuanense ITCV 885 ITS region; from TYPE material
NR_119867.1	Tuber mexiusanum ITCV 181 ITS region; from TYPE material
NR_119866.1	Tuber beyerlei OSC 130875 ITS region; from TYPE material
NR_119865.1	Tuber castilloi ITCV 149 ITS region; from TYPE material
NR_119864.1	Tuber whetstonense OSC 111919 ITS region; from TYPE material
NR_119863.1	Tuber multimaculatum OSC 62169 ITS region; from TYPE material
NR_119862.1	Tuber lauryi OSC 130885 ITS region; from TYPE material
NR_119861.1	Tuber gennadii OSC 48212 ITS region; from TYPE material
NR_119860.1	Tuber anniae OSC 58992 ITS region; from TYPE material
NR_119856.1	Cladosporium varians CPC 13658 ITS region; from TYPE material
NR_119855.1	Cladosporium tenuissimum CPC 14253 ITS region; from TYPE material
NR_119854.1	Cladosporium subuliforme CPC 13735 ITS region; from TYPE material
NR_119853.1	Cladosporium scabrellum CPC 14976 ITS region; from TYPE material
NR_119851.1	Cladosporium perangustum CPC 13815 ITS region; from TYPE material
NR_119850.1	Cladosporium paracladosporioides ITS region; from TYPE material
NR_119849.1	Cladosporium myrtacearum CPC 14567 ITS region; from TYPE material
NR_119847.1	Cladosporium licheniphilum CPC 13224 ITS region; from TYPE material
NR_119846.1	Cladosporium hillianum CPC 15459 ITS region; from TYPE material
NR_119845.1	Cladosporium funiculosum ITS region; from TYPE material
NR_119844.1	Cladosporium flabelliforme CPC 14523 ITS region; from TYPE material
NR_119843.1	Cladosporium exasperatum CPC 14638 ITS region; from TYPE material
NR_119841.1	Cladosporium cucumerinum MUCL 10092 ITS region; from TYPE material
NR_119840.1	Cladosporium colocasiae ITS region; from TYPE material
NR_119837.1	Cladosporium australiense CPC 13226 ITS region; from TYPE material
NR_119836.1	Cladosporium asperulatum CPC 14040 ITS region; from TYPE material
NR_119835.1	Cladosporium acalyphae CPC 11625 ITS region; from TYPE material
NR_119830.1	Ceratocystis corymbiicola ITS region; from TYPE material
NR_119829.1	Huntiella tyalla ITS region; from TYPE material
NR_119828.1	[Bionectria] vesiculosa HMAS 183151 ITS region; from TYPE material
NR_119822.1	Kwoniella botswanensis ITS region; from TYPE material
NR_119819.1	Hydnum vesterholtii BIO Fungi 12904 ITS region; from TYPE material
NR_119818.1	Hydnum ovoideisporum BIO Fungi 12683 ITS region; from TYPE material
NR_119816.1	Ochroconis anomala ISBC CMF 1866 ITS region; from TYPE material
NR_119815.1	Colletotrichum tropicale ITS region; from TYPE material
NR_119814.1	Penicillium araracuarense CBS 113149 ITS region; from TYPE material
NR_119813.1	Penicillium wotroi CBS 118171 ITS region; from TYPE material
NR_119811.1	Latruncellus aurorae CBS 125526 ITS region; from TYPE material
NR_119806.1	Cortinarius viscilaetus PDD 71010 ITS region; from TYPE material
NR_119805.1	Cortinarius rattinus PDD 71009 ITS region; from TYPE material
NR_119804.1	Cortinarius periclymenus PDD 71008 ITS region; from TYPE material
NR_119803.1	Cortinarius anauensis PDD 71007 ITS region; from TYPE material
NR_119802.1	Cortinarius minoscaurus PDD 71005 ITS region; from TYPE material
NR_119801.1	Cortinarius caryotis PDD 71004 ITS region; from TYPE material
NR_119800.1	Cortinarius papaver PDD 71003 ITS region; from TYPE material
NR_119799.1	Cortinarius collybianus PDD 70509 ITS region; from TYPE material
NR_119798.1	Cortinarius persicanus PDD 70507 ITS region; from TYPE material
NR_119797.1	Cortinarius naphthalinus PDD 70505 ITS region; from TYPE material
NR_119796.1	Cortinarius carbonellus PDD 70502 ITS region; from TYPE material
NR_119795.1	Cortinarius picoides PDD 70501 ITS region; from TYPE material
NR_119794.1	Cortinarius perelegans PDD 70500 ITS region; from TYPE material
NR_119793.1	Cortinarius dysodes PDD 70499 ITS region; from TYPE material
NR_119792.1	Cortinarius chrysma PDD 68469 ITS region; from TYPE material
NR_119791.1	Cortinarius exlugubris PDD 67181 ITS region; from TYPE material
NR_119790.1	Cortinarius saturniorum PDD 67176 ITS region; from TYPE material
NR_119789.1	Cortinarius viscostriatus PDD 27272 ITS region; from TYPE material
NR_119788.1	Cortinarius vitreopileatus PDD 27271 ITS region; from TYPE material
NR_119787.1	Cortinarius aegrotus PDD 27270 ITS region; from TYPE material
NR_119786.1	Cortinarius castaneiceps PDD 27269 ITS region; from TYPE material
NR_119785.1	Cortinarius porphyrophaeus PDD 27263 ITS region; from TYPE material
NR_119784.1	Cortinarius marmoratus PDD 27262 ITS region; from TYPE material
NR_119781.1	Camarophyllus impurus PDD 27226 ITS region; from TYPE material
NR_119780.1	Dermocybe icterinoides PDD 27184 ITS region; from TYPE material
NR_119779.1	Dermocybe leptospermorum PDD 27183 ITS region; from TYPE material
NR_119778.1	Dermocybe largofulgens PDD 27181 ITS region; from TYPE material
NR_119777.1	Dermocybe alienata PDD 27180 ITS region; from TYPE material
NR_119776.1	Dermocybe egmontiana PDD 27177 ITS region; from TYPE material
NR_119775.1	Dermocybe cardinalis PDD 27174 ITS region; from TYPE material
NR_119774.1	Cortinarius cramesinus PDD 27173 ITS region; from TYPE material
NR_119773.1	Dermocybe splendida PDD 27168 ITS region; from TYPE material
NR_119772.1	Inocybe viscata PDD 27109 ITS region; from TYPE material
NR_119760.1	Rhinocladiella aquaspersa CBS 313.73 ITS region; from TYPE material
NR_119757.1	Tilletia challinorae BRIP 52502 ITS region; from TYPE material
NR_119754.1	Colletotrichum horii ITS region; from TYPE material
NR_119753.1	Diaporthe amygdali CBS 126679 ITS region; from TYPE material
NR_119752.1	Caliciopsis indica GFCC 4947 ITS region; from TYPE material
NR_119751.1	Diaporthe lusitanicae CBS 123213 ITS region; from TYPE material
NR_119749.1	Collophora paarla ITS region; from TYPE material
NR_119748.1	Collophora africana ITS region; from TYPE material
NR_119747.1	Collophora rubra ITS region; from TYPE material
NR_119746.1	Ochroconis lascauxensis ITS region; from TYPE material
NR_119745.1	Pisolithus orientalis BBH 28597 ITS region; from TYPE material
NR_119744.1	Pisolithus capsulifer E 00290168 ITS region; from TYPE material
NR_119742.1	Hypochnicium michelii MA Fungi 79155 ITS region; from TYPE material
NR_119741.1	Umbilicaria maculata KRAM L 53238 ITS region; from TYPE material
NR_119740.1	Umbilicaria iberica KRAM L 50627 ITS region; from TYPE material
NR_119738.1	Tomentella larssoniana TU 105082 ITS region; from TYPE material
NR_119736.1	Kwoniella shivajii ITS region; from TYPE material
NR_119735.1	Metschnikowia agaves CBS 7744 ITS region; from TYPE material
NR_119734.1	Millerozyma acaciae CBS 5656 ITS region; from TYPE material
NR_119732.1	Saturnispora diversa CBS 4074 ITS region; from TYPE material
NR_119731.1	Colletotrichum asianum CBS 130418 ITS region; from TYPE material
NR_119730.1	Cladosporium pini-ponderosae ITS region; from TYPE material
