NR_120217.1	Plectania zugazae MA Fungi 53068 ITS region; from TYPE material	1280575	Eukaryota,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Plectania,Plectania zugazae
NR_120216.1	Pseudoplectania nigrella KL BK-4914 ITS region; from TYPE material	96584	Eukaryota,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Pseudoplectania,Pseudoplectania nigrella
NR_120215.1	Homortomyces combreti CBS 132555 ITS region; from TYPE material	1262403	Eukaryota,Ascomycota,Dothideomycetes,,,Homortomyces,Homortomyces combreti
NR_120214.1	Meredithblackwellia eburnea ITS region; from TYPE material	1323573	Eukaryota,Basidiomycota,Microbotryomycetes,Kriegeriales,Kriegeriaceae,Meredithblackwellia,Meredithblackwellia eburnea
NR_120213.1	Lindgomyces angustiascus ILL 41201 ITS region; from TYPE material	1249632	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Lindgomyces,Lindgomyces angustiascus
NR_120211.1	Coniochaeta canina UTHSC 11-2460 ITS region; from TYPE material	1234632	Eukaryota,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta canina
NR_120206.1	Entoloma vindobonense WU 20810 ITS region; from TYPE material	1218278	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma vindobonense
NR_120202.1	Kellermania rostratae CBS 131721 ITS region; from TYPE material	1248293	Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Planistromellaceae,Kellermania,Kellermania rostratae
NR_120201.1	Kellermania ramaleyae CBS 131722 ITS region; from TYPE material	1248292	Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Planistromellaceae,Kellermania,Kellermania ramaleyae
NR_120197.1	Kellermania micranthae CBS 131724 ITS region; from TYPE material	1248290	Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Planistromellaceae,Kellermania,Kellermania micranthae
NR_120192.1	Kellermania confusa CBS 131723 ITS region; from TYPE material	1248285	Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Planistromellaceae,Kellermania,Kellermania confusa
NR_120190.1	Meira miltonrushii ITS region; from TYPE material	1280837	Eukaryota,Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Meira,Meira miltonrushii
NR_120186.1	Pestalotiopsis rosea MFLUCC 12-0258 ITS region; from TYPE material	1235570	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,Pestalotiopsis rosea
NR_120179.1	Talaromyces amestolkiae CBS 132696 ITS region; from TYPE material	1196081	Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces amestolkiae
NR_120177.1	Hebeloma theobrominum ROHB 925 LQ ITS region; from TYPE material	535364	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Hebeloma,Hebeloma theobrominum
NR_120176.1	Rasamsonia piperina CBS 408.73 ITS region; from TYPE material	1233419	Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Rasamsonia,Rasamsonia piperina
NR_120175.1	Multifurca stenophylla MEL 2352529 ITS region; from TYPE material	1304870	Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Multifurca,Multifurca stenophylla
NR_120174.1	Tubariomyces similis MCVE 27371 ITS region; from TYPE material	1266062	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Tubariomyces,Tubariomyces similis
NR_120173.1	Hypoderma minteri BJTC 201203 ITS region; from TYPE material	1316214	Eukaryota,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Hypoderma,Hypoderma minteri
NR_120172.1	Cercospora corchori MUCC 585 ITS region; from TYPE material	1238178	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Cercospora,Cercospora corchori
NR_120167.1	Leucoagaricus proximus LE 262861 ITS region; from TYPE material	1215345	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Leucoagaricus proximus
NR_120163.1	Cortinarius cinnabarinus S F248436 ITS region; from TYPE material	304808	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius cinnabarinus
NR_120162.1	Antella chinensis IFP Dai 9019 ITS region; from TYPE material	1284621	Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Antella,Antella chinensis
NR_120161.1	Fomitiporia castilloi MUCL 53980 ITS region; from TYPE material	1293965	Eukaryota,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Fomitiporia,Fomitiporia castilloi
NR_120160.1	Bipolaris microstegii CBS 132550 ITS region; from TYPE material	1283761	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris microstegii
NR_120158.1	Chrysocrypta corymbiae CBS 132528 ITS region; from TYPE material	1196430	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Erythrogloeaceae,Chrysocrypta,Chrysocrypta corymbiae
NR_120157.1	Diaporthe eucalyptorum CBS 132525 ITS region; from TYPE material	1196424	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe eucalyptorum
NR_120155.1	Diaporthe passiflorae CBS 132527 ITS region; from TYPE material	1196422	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe passiflorae
NR_120152.1	Auricularia subglabra TENN 058100 ITS region; from TYPE material	1331295	Eukaryota,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,Auricularia subglabra
NR_120149.1	Cortinarius neosanguineus H TN09-130 ITS region; from TYPE material	1232104	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius neosanguineus
NR_120148.1	Cortinarius harrisonii EIU ASM3128 ITS region; from TYPE material	1232103	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius harrisonii
NR_120147.1	Cortinarius cascadensis MICH 10330 ITS region; from TYPE material	1232100	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius cascadensis
NR_120146.1	Cortinarius aurantiobasis MICH 10318 ITS region; from TYPE material	561959	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius aurantiobasis
NR_120145.1	Cortinarius idahoensis MICH 5524 ITS region; from TYPE material	47349	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius idahoensis
NR_120144.1	Aporpium macroporum H 7005697 ITS region; from TYPE material	1214905	Eukaryota,Basidiomycota,Agaricomycetes,Auriculariales,Aporpiaceae,Aporpium,Aporpium macroporum
NR_120143.1	Colletotrichum ti ICMP 4832 ITS region; from TYPE material	1215738	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum ti
NR_120142.1	Colletotrichum clidemiae ICMP 18658 ITS region; from TYPE material	1215736	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum clidemiae
NR_120141.1	Colletotrichum alienum ICMP 12071 ITS region; from TYPE material	1215734	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum alienum
NR_120140.1	Colletotrichum aenigma ICMP 18608 ITS region; from TYPE material	1215731	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum aenigma
NR_120139.1	Colletotrichum salsolae ICMP 19051 ITS region; from TYPE material	1217143	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum salsolae
NR_120136.1	Colletotrichum aotearoa ICMP 18537 ITS region; from TYPE material	1215732	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum aotearoa
NR_120135.1	Colletotrichum alatae ICMP 17919 ITS region; from TYPE material	1215735	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum alatae
NR_120134.1	Colletotrichum nupharicola ITS region; from TYPE material	1215361	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum nupharicola
NR_120132.1	Colletotrichum musae ITS region; from TYPE material	5464	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum musae
NR_120131.1	Cortinarius iringa PDD 73135 ITS region; from TYPE material	304788	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius iringa
NR_120125.1	Neopestalotiopsis samarangensis MFLUCC 12-0233 ITS region; from TYPE material	1198447	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,Neopestalotiopsis samarangensis
NR_120117.1	Borofutus dhakanus HKAS 73785 ITS region; from TYPE material	1256133	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Borofutus,Borofutus dhakanus
NR_120112.1	Lecanora kenyana F Kirika 1179 ITS region; from TYPE material	1202334	Eukaryota,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,Lecanora,Lecanora kenyana
NR_120110.1	Huntiella chinaeucensis CBS 127185 ITS region; from TYPE material	1580856	Eukaryota,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Huntiella,Huntiella chinaeucensis
NR_120106.1	Circinaria gyrosa M. Sohrabi 10085 ITS region; from TYPE material	1263877	Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Circinaria,Circinaria gyrosa
NR_120105.1	Circinaria rostamii IRAN 14442 ITS region; from TYPE material	1263880	Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Circinaria,Circinaria rostamii
NR_120101.1	Cyphellophora europaea CBS 101466 ITS region; from TYPE material	293227	Eukaryota,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora europaea
NR_120091.1	Scheffersomyces cryptocercus ITS region; from TYPE material	1276504	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Scheffersomyces,Scheffersomyces cryptocercus
NR_120089.1	Disculoides eucalypti CBS 132183 ITS region; from TYPE material	1198984	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Erythrogloeaceae,Disculoides,Disculoides eucalypti
NR_120084.1	Lepraria oxybapha NY 1217271 ITS region; from TYPE material	1225178	Eukaryota,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Lepraria,Lepraria oxybapha
NR_120083.1	Zasmidium angulare ITS region; from TYPE material	1194242	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Zasmidium,Zasmidium angulare
NR_120082.1	Ramichloridium cucurbitae ITS region; from TYPE material	1194241	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Dissoconiaceae,Ramichloridium,Ramichloridium cucurbitae
NR_120081.1	Ramichloridium punctatum ITS region; from TYPE material	1194240	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Dissoconiaceae,Ramichloridium,Ramichloridium punctatum
NR_120075.1	Ophiognomonia apiospora CBS 131425 ITS region; from TYPE material	1245690	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia apiospora
NR_120070.1	Ophiognomonia hiawathae CBS 131416 ITS region; from TYPE material	1245696	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia hiawathae
NR_120068.1	Ophiognomonia nipponicae CBS 131407 ITS region; from TYPE material	1245706	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia nipponicae
NR_120066.1	Ophiognomonia naganoensis CBS 131404 ITS region; from TYPE material	1245705	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia naganoensis
NR_120065.1	Ophiognomonia pterocaryae CBS 131359 ITS region; from TYPE material	1245708	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia pterocaryae
NR_120064.1	Ophiognomonia longispora CBS 131358 ITS region; from TYPE material	1245701	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia longispora
NR_120062.1	Ophiognomonia gunmensis CBS 131401 ITS region; from TYPE material	1245695	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia gunmensis
NR_120061.1	Ophiognomonia japonica CBS 131355 ITS region; from TYPE material	1245698	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia japonica
NR_120060.1	Ophiognomonia otanii CBS 131354 ITS region; from TYPE material	1245712	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia otanii
NR_120058.1	Ophiognomonia kobayashii CBS 131352 ITS region; from TYPE material	1245699	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia kobayashii
NR_120057.1	Ophiognomonia asiatica CBS 131351 ITS region; from TYPE material	1245691	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia asiatica
NR_120055.1	Ophiognomonia monticola CBS 131346 ITS region; from TYPE material	1245703	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia monticola
NR_120054.1	Ophiognomonia cordicarpa CBS 131342 ITS region; from TYPE material	1245693	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia cordicarpa
NR_120053.1	Ophiognomonia sogonovii CBS 131341 ITS region; from TYPE material	1150117	Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Ophiognomonia,Ophiognomonia sogonovii
NR_120052.1	Entoloma subaraneosum GDGM 28823 ITS region; from TYPE material	1296617	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma subaraneosum
NR_120049.1	Megasporoporiella pseudocavernulosa IFP Yuan 1270 ITS region; from TYPE material	1276193	Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Megasporoporiella,Megasporoporiella pseudocavernulosa
NR_120043.1	Hymenochaete megaspora BJFC He328 ITS region; from TYPE material	1142991	Eukaryota,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaete,Hymenochaete megaspora
NR_120034.1	Colletotrichum constrictum ITS region; from TYPE material	1206802	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum constrictum
NR_120033.1	Colletotrichum brasiliense ITS region; from TYPE material	1206799	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum brasiliense
NR_120032.1	Colletotrichum parsonsiae ITS region; from TYPE material	1206807	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum parsonsiae
NR_120031.1	Colletotrichum novae-zelandiae ITS region; from TYPE material	1206805	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum novae-zelandiae
NR_120030.1	Colletotrichum beeveri ITS region; from TYPE material	1206798	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum beeveri
NR_120029.1	Colletotrichum torulosum ITS region; from TYPE material	1206811	Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum torulosum
NR_120028.1	Fomitiporia tenuitubus IFP 015817 ITS region; from TYPE material	1169737	Eukaryota,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Fomitiporia,Fomitiporia tenuitubus
NR_120027.1	Fomitiporia pentaphylacis IFP 015816 ITS region; from TYPE material	1169736	Eukaryota,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Fomitiporia,Fomitiporia pentaphylacis
NR_120026.1	Phylloporus dimorphus NY 1491201 ITS region; from TYPE material	1143316	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Phylloporus,Phylloporus dimorphus
NR_120025.1	Phylloporus rubiginosus NY 1491248 ITS region; from TYPE material	1143319	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Phylloporus,Phylloporus rubiginosus
NR_120024.1	Phylloporus castanopsidis NY 1491225 ITS region; from TYPE material	1143314	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Phylloporus,Phylloporus castanopsidis
NR_120020.1	Scheffersomyces lignosus ITS region; from TYPE material	1111081	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Scheffersomyces,Scheffersomyces lignosus
NR_120019.1	Scheffersomyces quercinus ITS region; from TYPE material	1125882	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Scheffersomyces,Scheffersomyces quercinus
NR_120018.1	Scheffersomyces virginianus ITS region; from TYPE material	1125881	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Scheffersomyces,Scheffersomyces virginianus
NR_120016.1	Debaryomyces hansenii JCM 1990 ITS region; from TYPE material	4959	Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces hansenii
NR_120015.1	Jahnula bipileata ITS region; from TYPE material	435390	Eukaryota,Ascomycota,Dothideomycetes,Jahnulales,Aliquandostipitaceae,Jahnula,Jahnula bipileata
NR_120014.1	Cladosporium soldanellae CPC 13153 ITS region; from TYPE material	1116210	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium soldanellae
NR_120013.1	Cladosporium phlei CBS 358.69 ITS region; from TYPE material	1116209	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium phlei
NR_120011.1	Cladosporium arthropodii ITS region; from TYPE material	1116208	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium arthropodii
NR_120010.1	Cladosporium aphidis CPC 13204 ITS region; from TYPE material	1116207	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium aphidis
NR_120008.1	Talaromyces coalescens CBS 103.83 ITS region; from TYPE material	1131645	Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces coalescens
NR_120007.1	Microsporomyces pini ATCC MYA-4816 ITS region; from TYPE material	1123533	Eukaryota,Basidiomycota,Cystobasidiomycetes,,,Microsporomyces,Microsporomyces pini
NR_120006.1	Anzia mahaeliyensis BM 1088237 ITS region; from TYPE material	1125961	Eukaryota,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Anzia,Anzia mahaeliyensis
NR_120005.1	Anzia flavotenuis BM 1088238 ITS region; from TYPE material	1125960	Eukaryota,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Anzia,Anzia flavotenuis
NR_120003.1	Fissuroma maculans MFLUCC 10-0886 ITS region; from TYPE material	1149704	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Aigialaceae,Fissuroma,Fissuroma maculans
NR_120002.1	Lasiodiplodia egyptiacae CBS 130992 ITS region; from TYPE material	1245546	Eukaryota,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Lasiodiplodia,Lasiodiplodia egyptiacae
NR_120001.1	Rhynchogastrema aquatica ITS region; from TYPE material	1147724	Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Rhynchogastrema,Rhynchogastrema aquatica
NR_120000.1	Penicillium cainii DAOM 239914 ITS region; from TYPE material	1096959	Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium cainii
NR_119997.1	Inocybe rhodella BRG MCA3917 ITS region; from TYPE material	1091284	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe rhodella
NR_119996.1	Inocybe magnifolia BRG MCA2441 ITS region; from TYPE material	1091282	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe magnifolia
NR_119995.1	Inocybe pseudoteraturgus TURA 177550 ITS region; from TYPE material	1080822	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe pseudoteraturgus
NR_119994.1	Inocybe ericetorum TURA 177504 ITS region; from TYPE material	1080821	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe ericetorum
NR_119993.1	Inocybe paludicola TURA 190488 ITS region; from TYPE material	1080819	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe paludicola
NR_119992.1	Inocybe porcorum TURA 111926 ITS region; from TYPE material	1080818	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe porcorum
NR_119991.1	Inocybe silvae-herbaceae TURA 175344 ITS region; from TYPE material	1080816	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe silvae-herbaceae
NR_119990.1	Inocybe lapponica TURA 162944 ITS region; from TYPE material	1080814	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe lapponica
NR_119989.1	Inocybe boreocarelica TURA 190468 ITS region; from TYPE material	1080813	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe boreocarelica
NR_119988.1	Inocybe bufonia TURA 190477 ITS region; from TYPE material	1080812	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe bufonia
NR_119987.1	Inocybe acutoides TURA 190464 ITS region; from TYPE material	1080811	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe acutoides
NR_119986.1	Theleporus minisporus IFP Dai 12011 ITS region; from TYPE material	1226783	Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Theleporus,Theleporus minisporus
NR_119984.1	Grammothele denticulata IFP Cui 8860 ITS region; from TYPE material	1226779	Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Grammothele,Grammothele denticulata
NR_119978.1	Rhynchogastrema glucofermentans ITS region; from TYPE material	1255120	Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Rhynchogastrema,Rhynchogastrema glucofermentans
NR_119973.1	Antherospora tractemae KRAM F-48879 ITS region; from TYPE material	1162323	Eukaryota,Basidiomycota,Ustilaginomycetes,Urocystidales,Floromycetaceae,Antherospora,Antherospora tractemae
NR_119972.1	Papiliotrema fonsecae EX F-4087 ITS region; from TYPE material	1116867	Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema fonsecae
NR_119971.1	Pantospora guazumae CBS 130299 ITS region; from TYPE material	1176470	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Pantospora,Pantospora guazumae
NR_119970.1	Asperisporium caricae CBS 130298 ITS region; from TYPE material	1176465	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Asperisporium,Asperisporium caricae
NR_119968.1	Amanita vernicoccora UC 1860906 ITS region; from TYPE material	1055356	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita vernicoccora
NR_119963.1	Shivasia solida TUB 20001 ITS region; from TYPE material	1162419	Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Shivasia,Shivasia solida
NR_119961.1	Tritirachium dependens BPI 414589 ITS region; from TYPE material	1001997	Eukaryota,Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Tritirachium,Tritirachium dependens
NR_119960.1	Cladosporium grevilleae ITS region; from TYPE material	1051314	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium grevilleae
NR_119958.1	Pyrenochaetopsis leptospora ITS region; from TYPE material	798152	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis leptospora
NR_119957.1	Plenodomus visci ITS region; from TYPE material	565430	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus visci
NR_119950.1	Cladosporium phaenocomae CBS 128769 ITS region; from TYPE material	1049285	Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium phaenocomae
NR_119938.1	Lindgomyces ingoldianus ATCC 200398 ITS region; from TYPE material	673940	Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Lindgomyces,Lindgomyces ingoldianus
NR_119935.1	Rasamsonia brevistipitata CBS 128785 ITS region; from TYPE material	1132858	Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Rasamsonia,Rasamsonia brevistipitata
NR_119934.1	Rasamsonia eburnea CBS 100538 ITS region; from TYPE material	68826	Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Rasamsonia,Rasamsonia eburnea
NR_119932.1	Arthrinium rasikravindrae NFCCI 2144 ITS region; from TYPE material	990691	Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Arthrinium,Arthrinium rasikravindrae
NR_119928.1	Polycephalomyces sinensis HMAS 43720 ITS region; from TYPE material	99896	Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Polycephalomyces,Polycephalomyces sinensis
NR_119927.1	Spongiforma squarepantsii UC 1860255 ITS region; from TYPE material	942147	Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Spongiforma,Spongiforma squarepantsii
NR_119926.1	Terfezia alsheikhii MA Fungi 32251 ITS region; from TYPE material	986321	Eukaryota,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Terfezia,Terfezia alsheikhii
NR_119925.1	Clavulina tepurumenga NY 1194099 ITS region; from TYPE material	1045552	Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,Clavulina tepurumenga
NR_119916.1	Sphaerographium nyssicola CBS 128284 ITS region; from TYPE material	941823	Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Chaetomellaceae,Sphaerographium,Sphaerographium nyssicola
NR_119907.1	Pholiota abieticola TENN 014000 ITS region; from TYPE material	993634	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota abieticola
NR_119905.1	Inocybe semifulva WTU F-043791 ITS region; from TYPE material	993620	Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe semifulva
